Date,XAU/USD
2013-01-04,"1,656.85"
2013-01-07,"1,647.25"
2013-01-08,"1,659.00"
2013-01-09,"1,657.90"
2013-01-10,"1,675.25"
2013-01-11,"1,663.05"
2013-01-14,"1,667.20"
2013-01-15,"1,678.90"
2013-01-16,"1,679.50"
2013-01-17,"1,687.64"
2013-01-18,"1,683.95"
2013-01-21,"1,690.05"
2013-01-22,"1,692.10"
2013-01-23,"1,685.75"
2013-01-24,"1,667.74"
2013-01-25,"1,658.69"
2013-01-28,"1,654.95"
2013-01-29,"1,663.85"
2013-01-30,"1,677.10"
2013-01-31,"1,663.60"
2013-02-01,"1,667.15"
2013-02-04,"1,674.40"
2013-02-05,"1,673.00"
2013-02-06,"1,677.49"
2013-02-07,"1,671.30"
2013-02-08,"1,667.50"
2013-02-11,"1,649.74"
2013-02-12,"1,650.80"
2013-02-13,"1,642.74"
2013-02-14,"1,634.85"
2013-02-15,"1,609.44"
2013-02-18,"1,610.05"
2013-02-19,"1,604.60"
2013-02-20,"1,562.90"
2013-02-21,"1,576.05"
2013-02-22,"1,580.70"
2013-02-25,"1,594.24"
2013-02-26,"1,613.49"
2013-02-27,"1,597.60"
2013-02-28,"1,580.14"
2013-03-01,"1,575.24"
2013-03-04,"1,573.95"
2013-03-05,"1,575.44"
2013-03-06,"1,583.69"
2013-03-07,"1,578.90"
2013-03-08,"1,578.35"
2013-03-11,"1,581.00"
2013-03-12,"1,592.70"
2013-03-13,"1,587.80"
2013-03-14,"1,590.30"
2013-03-15,"1,592.45"
2013-03-18,"1,605.30"
2013-03-19,"1,613.40"
2013-03-20,"1,606.50"
2013-03-21,"1,614.70"
2013-03-22,"1,608.45"
2013-03-25,"1,605.40"
2013-03-26,"1,599.20"
2013-03-27,"1,605.40"
2013-03-28,"1,596.74"
2013-04-01,"1,598.90"
2013-04-02,"1,575.85"
2013-04-03,"1,557.85"
2013-04-04,"1,553.32"
2013-04-05,"1,582.00"
2013-04-08,"1,573.70"
2013-04-09,"1,585.20"
2013-04-10,"1,558.75"
2013-04-11,"1,561.35"
2013-04-12,"1,478.85"
2013-04-15,"1,353.25"
2013-04-16,"1,368.90"
2013-04-17,"1,377.00"
2013-04-18,"1,391.25"
2013-04-19,"1,404.35"
2013-04-22,"1,426.25"
2013-04-23,"1,413.35"
2013-04-24,"1,431.30"
2013-04-25,"1,467.85"
2013-04-26,"1,463.00"
2013-04-29,"1,476.65"
2013-04-30,"1,477.10"
2013-05-01,"1,457.60"
2013-05-02,"1,467.10"
2013-05-03,"1,470.70"
2013-05-06,"1,469.50"
2013-05-07,"1,452.60"
2013-05-08,"1,472.80"
2013-05-09,"1,458.20"
2013-05-10,"1,448.20"
2013-05-13,"1,430.55"
2013-05-14,"1,426.00"
2013-05-15,"1,392.90"
2013-05-16,"1,386.30"
2013-05-17,"1,359.20"
2013-05-20,"1,394.15"
2013-05-21,"1,376.30"
2013-05-22,"1,369.40"
2013-05-23,"1,391.20"
2013-05-24,"1,386.05"
2013-05-27,"1,394.78"
2013-05-28,"1,380.85"
2013-05-29,"1,392.95"
2013-05-30,"1,413.75"
2013-05-31,"1,386.90"
2013-06-03,"1,411.60"
2013-06-04,"1,399.90"
2013-06-05,"1,403.30"
2013-06-06,"1,413.65"
2013-06-07,"1,384.47"
2013-06-10,"1,386.90"
2013-06-11,"1,379.60"
2013-06-12,"1,388.40"
2013-06-13,"1,386.05"
2013-06-14,"1,390.70"
2013-06-17,"1,384.85"
2013-06-18,"1,368.40"
2013-06-19,"1,351.30"
2013-06-20,"1,278.00"
2013-06-21,"1,297.25"
2013-06-24,"1,281.90"
2013-06-25,"1,277.35"
2013-06-26,"1,226.35"
2013-06-27,"1,200.75"
2013-06-28,"1,234.25"
2013-07-01,"1,253.30"
2013-07-02,"1,242.50"
2013-07-03,"1,252.30"
2013-07-04,"1,250.30"
2013-07-05,"1,223.80"
2013-07-08,"1,237.00"
2013-07-09,"1,249.95"
2013-07-10,"1,264.25"
2013-07-11,"1,285.30"
2013-07-12,"1,284.90"
2013-07-15,"1,282.60"
2013-07-16,"1,292.60"
2013-07-17,"1,276.00"
2013-07-18,"1,285.10"
2013-07-19,"1,296.35"
2013-07-22,"1,335.90"
2013-07-23,"1,348.10"
2013-07-24,"1,321.30"
2013-07-25,"1,333.65"
2013-07-26,"1,333.90"
2013-07-29,"1,327.60"
2013-07-30,"1,327.30"
2013-07-31,"1,323.10"
2013-08-01,"1,308.95"
2013-08-02,"1,312.00"
2013-08-05,"1,303.95"
2013-08-06,"1,281.90"
2013-08-07,"1,287.75"
2013-08-08,"1,312.00"
2013-08-09,"1,314.50"
2013-08-12,"1,336.40"
2013-08-13,"1,321.30"
2013-08-14,"1,335.20"
2013-08-15,"1,366.05"
2013-08-16,"1,376.40"
2013-08-19,"1,365.98"
2013-08-20,"1,371.17"
2013-08-21,"1,366.35"
2013-08-22,"1,375.85"
2013-08-23,"1,396.85"
2013-08-26,"1,404.90"
2013-08-27,"1,416.65"
2013-08-28,"1,418.50"
2013-08-29,"1,408.25"
2013-08-30,"1,396.40"
2013-09-02,"1,394.90"
2013-09-03,"1,412.65"
2013-09-04,"1,391.45"
2013-09-05,"1,367.85"
2013-09-06,"1,391.61"
2013-09-09,"1,387.05"
2013-09-10,"1,364.45"
2013-09-11,"1,366.75"
2013-09-12,"1,321.05"
2013-09-13,"1,326.72"
2013-09-16,"1,314.00"
2013-09-17,"1,309.65"
2013-09-18,"1,365.15"
2013-09-19,"1,365.00"
2013-09-20,"1,325.38"
2013-09-23,"1,322.15"
2013-09-24,"1,323.20"
2013-09-25,"1,333.60"
2013-09-26,"1,323.70"
2013-09-27,"1,336.20"
2013-09-30,"1,327.55"
2013-10-01,"1,286.60"
2013-10-02,"1,315.25"
2013-10-03,"1,317.30"
2013-10-04,"1,311.35"
2013-10-07,"1,321.79"
2013-10-08,"1,318.80"
2013-10-09,"1,307.20"
2013-10-10,"1,286.24"
2013-10-11,"1,273.11"
2013-10-14,"1,273.40"
2013-10-15,"1,280.80"
2013-10-16,"1,281.60"
2013-10-17,"1,319.70"
2013-10-18,"1,316.24"
2013-10-21,"1,315.75"
2013-10-22,"1,340.65"
2013-10-23,"1,332.35"
2013-10-24,"1,347.15"
2013-10-25,"1,352.13"
2013-10-28,"1,352.20"
2013-10-29,"1,344.30"
2013-10-30,"1,342.80"
2013-10-31,"1,323.80"
2013-11-01,"1,315.35"
2013-11-04,"1,314.74"
2013-11-05,"1,311.60"
2013-11-06,"1,318.40"
2013-11-07,"1,307.95"
2013-11-08,"1,288.20"
2013-11-11,"1,283.28"
2013-11-12,"1,267.99"
2013-11-13,"1,278.99"
2013-11-14,"1,287.39"
2013-11-15,"1,290.05"
2013-11-18,"1,274.35"
2013-11-19,"1,275.25"
2013-11-20,"1,243.20"
2013-11-21,"1,242.75"
2013-11-22,"1,243.60"
2013-11-25,"1,252.60"
2013-11-26,"1,243.30"
2013-11-27,"1,237.40"
2013-11-28,"1,244.15"
2013-11-29,"1,253.49"
2013-12-02,"1,220.05"
2013-12-03,"1,223.89"
2013-12-04,"1,243.66"
2013-12-05,"1,224.88"
2013-12-06,"1,228.85"
2013-12-09,"1,240.94"
2013-12-10,"1,260.72"
2013-12-11,"1,251.75"
2013-12-12,"1,223.80"
2013-12-13,"1,238.30"
2013-12-16,"1,240.57"
2013-12-17,"1,230.10"
2013-12-18,"1,218.07"
2013-12-19,"1,190.10"
2013-12-20,"1,203.25"
2013-12-23,"1,198.84"
2013-12-24,"1,204.35"
2013-12-25,"1,204.70"
2013-12-26,"1,210.70"
2013-12-27,"1,213.19"
2013-12-30,"1,196.40"
2013-12-31,"1,205.55"
2014-01-01,"1,205.90"
2014-01-02,"1,224.89"
2014-01-03,"1,236.55"
2014-01-06,"1,238.05"
2014-01-07,"1,232.10"
2014-01-08,"1,226.10"
2014-01-09,"1,228.00"
2014-01-10,"1,247.10"
2014-01-13,"1,253.44"
2014-01-14,"1,245.10"
2014-01-15,"1,241.74"
2014-01-16,"1,242.55"
2014-01-17,"1,253.82"
2014-01-20,"1,254.35"
2014-01-21,"1,241.49"
2014-01-22,"1,236.49"
2014-01-23,"1,264.35"
2014-01-24,"1,269.25"
2014-01-27,"1,257.07"
2014-01-28,"1,256.55"
2014-01-29,"1,268.40"
2014-01-30,"1,243.70"
2014-01-31,"1,243.80"
2014-02-03,"1,257.64"
2014-02-04,"1,255.00"
2014-02-05,"1,258.01"
2014-02-06,"1,257.64"
2014-02-07,"1,267.06"
2014-02-10,"1,274.90"
2014-02-11,"1,291.85"
2014-02-12,"1,291.25"
2014-02-13,"1,302.70"
2014-02-14,"1,318.93"
2014-02-17,"1,329.10"
2014-02-18,"1,321.60"
2014-02-19,"1,311.80"
2014-02-20,"1,322.89"
2014-02-21,"1,323.39"
2014-02-24,"1,337.00"
2014-02-25,"1,340.75"
2014-02-26,"1,330.75"
2014-02-27,"1,331.44"
2014-02-28,"1,326.40"
2014-03-03,"1,350.90"
2014-03-04,"1,334.90"
2014-03-05,"1,337.39"
2014-03-06,"1,351.35"
2014-03-07,"1,340.25"
2014-03-10,"1,339.15"
2014-03-11,"1,349.95"
2014-03-12,"1,367.08"
2014-03-13,"1,370.60"
2014-03-14,"1,382.24"
2014-03-17,"1,366.95"
2014-03-18,"1,356.25"
2014-03-19,"1,331.45"
2014-03-20,"1,328.50"
2014-03-21,"1,334.55"
2014-03-24,"1,309.62"
2014-03-25,"1,311.05"
2014-03-26,"1,304.10"
2014-03-27,"1,291.14"
2014-03-28,"1,294.00"
2014-03-31,"1,284.25"
2014-04-01,"1,279.15"
2014-04-02,"1,289.80"
2014-04-03,"1,287.30"
2014-04-04,"1,302.70"
2014-04-07,"1,296.65"
2014-04-08,"1,308.72"
2014-04-09,"1,311.90"
2014-04-10,"1,318.92"
2014-04-11,"1,318.47"
2014-04-14,"1,326.40"
2014-04-15,"1,302.65"
2014-04-16,"1,302.80"
2014-04-17,"1,294.85"
2014-04-18,"1,293.78"
2014-04-21,"1,290.15"
2014-04-22,"1,283.50"
2014-04-23,"1,283.90"
2014-04-24,"1,293.85"
2014-04-25,"1,303.45"
2014-04-28,"1,296.10"
2014-04-29,"1,296.48"
2014-04-30,"1,291.90"
2014-05-01,"1,284.10"
2014-05-02,"1,300.32"
2014-05-05,"1,309.85"
2014-05-06,"1,307.65"
2014-05-07,"1,289.55"
2014-05-08,"1,289.60"
2014-05-09,"1,289.33"
2014-05-12,"1,295.80"
2014-05-13,"1,293.35"
2014-05-14,"1,305.60"
2014-05-15,"1,296.35"
2014-05-16,"1,293.70"
2014-05-19,"1,291.95"
2014-05-20,"1,294.25"
2014-05-21,"1,291.85"
2014-05-22,"1,293.85"
2014-05-23,"1,293.11"
2014-05-26,"1,293.05"
2014-05-27,"1,263.70"
2014-05-28,"1,258.50"
2014-05-29,"1,256.05"
2014-05-30,"1,251.05"
2014-06-02,"1,244.35"
2014-06-03,"1,244.65"
2014-06-04,"1,243.80"
2014-06-05,"1,253.60"
2014-06-06,"1,252.73"
2014-06-09,"1,252.08"
2014-06-10,"1,260.80"
2014-06-11,"1,260.74"
2014-06-12,"1,273.36"
2014-06-13,"1,277.00"
2014-06-16,"1,271.60"
2014-06-17,"1,271.50"
2014-06-18,"1,278.40"
2014-06-19,"1,320.10"
2014-06-20,"1,314.82"
2014-06-23,"1,318.10"
2014-06-24,"1,318.30"
2014-06-25,"1,319.50"
2014-06-26,"1,317.95"
2014-06-27,"1,315.35"
2014-06-30,"1,327.50"
2014-07-01,"1,325.75"
2014-07-02,"1,327.45"
2014-07-03,"1,319.80"
2014-07-04,"1,320.55"
2014-07-07,"1,320.20"
2014-07-08,"1,318.95"
2014-07-09,"1,326.70"
2014-07-10,"1,335.55"
2014-07-11,"1,338.15"
2014-07-14,"1,307.15"
2014-07-15,"1,294.45"
2014-07-16,"1,299.37"
2014-07-17,"1,318.25"
2014-07-18,"1,310.90"
2014-07-21,"1,311.90"
2014-07-22,"1,307.35"
2014-07-23,"1,304.15"
2014-07-24,"1,293.35"
2014-07-25,"1,308.05"
2014-07-28,"1,304.25"
2014-07-29,"1,298.75"
2014-07-30,"1,295.05"
2014-07-31,"1,282.35"
2014-08-01,"1,294.10"
2014-08-04,"1,288.35"
2014-08-05,"1,288.00"
2014-08-06,"1,306.25"
2014-08-07,"1,313.55"
2014-08-08,"1,309.60"
2014-08-11,"1,308.10"
2014-08-12,"1,308.60"
2014-08-13,"1,312.86"
2014-08-14,"1,313.24"
2014-08-15,"1,304.60"
2014-08-18,"1,297.46"
2014-08-19,"1,295.50"
2014-08-20,"1,292.15"
2014-08-21,"1,277.25"
2014-08-22,"1,281.23"
2014-08-25,"1,276.60"
2014-08-26,"1,280.90"
2014-08-27,"1,282.95"
2014-08-28,"1,290.00"
2014-08-29,"1,287.57"
2014-09-01,"1,287.30"
2014-09-02,"1,265.90"
2014-09-03,"1,269.07"
2014-09-04,"1,261.10"
2014-09-05,"1,268.85"
2014-09-08,"1,255.70"
2014-09-09,"1,256.20"
2014-09-10,"1,248.75"
2014-09-11,"1,240.75"
2014-09-12,"1,228.63"
2014-09-15,"1,233.00"
2014-09-16,"1,235.20"
2014-09-17,"1,223.25"
2014-09-18,"1,225.45"
2014-09-19,"1,216.45"
2014-09-22,"1,215.05"
2014-09-23,"1,222.95"
2014-09-24,"1,217.05"
2014-09-25,"1,222.62"
2014-09-26,"1,219.51"
2014-09-29,"1,215.95"
2014-09-30,"1,209.24"
2014-10-01,"1,213.65"
2014-10-02,"1,213.50"
2014-10-03,"1,191.20"
2014-10-06,"1,207.15"
2014-10-07,"1,209.00"
2014-10-08,"1,221.70"
2014-10-09,"1,224.15"
2014-10-10,"1,223.48"
2014-10-13,"1,237.15"
2014-10-14,"1,232.75"
2014-10-15,"1,241.07"
2014-10-16,"1,239.10"
2014-10-17,"1,238.19"
2014-10-20,"1,246.60"
2014-10-21,"1,249.30"
2014-10-22,"1,241.03"
2014-10-23,"1,232.15"
2014-10-24,"1,231.46"
2014-10-27,"1,225.40"
2014-10-28,"1,228.40"
2014-10-29,"1,211.80"
2014-10-30,"1,198.90"
2014-10-31,"1,174.42"
2014-11-03,"1,165.35"
2014-11-04,"1,168.30"
2014-11-05,"1,141.40"
2014-11-06,"1,141.20"
2014-11-07,"1,176.65"
2014-11-10,"1,150.60"
2014-11-11,"1,164.80"
2014-11-12,"1,160.92"
2014-11-13,"1,161.96"
2014-11-14,"1,188.25"
2014-11-17,"1,186.55"
2014-11-18,"1,197.55"
2014-11-19,"1,183.30"
2014-11-20,"1,193.75"
2014-11-21,"1,201.40"
2014-11-24,"1,197.40"
2014-11-25,"1,201.19"
2014-11-26,"1,197.90"
2014-11-27,"1,191.75"
2014-11-28,"1,167.35"
2014-12-01,"1,210.90"
2014-12-02,"1,199.01"
2014-12-03,"1,209.64"
2014-12-04,"1,205.78"
2014-12-05,"1,192.05"
2014-12-08,"1,203.20"
2014-12-09,"1,230.85"
2014-12-10,"1,226.75"
2014-12-11,"1,227.95"
2014-12-12,"1,222.60"
2014-12-15,"1,192.60"
2014-12-16,"1,196.60"
2014-12-17,"1,188.70"
2014-12-18,"1,198.40"
2014-12-19,"1,195.95"
2014-12-22,"1,175.05"
2014-12-23,"1,175.68"
2014-12-24,"1,173.80"
2014-12-26,"1,195.40"
2014-12-29,"1,183.10"
2014-12-30,"1,200.24"
2014-12-31,"1,183.95"
2015-01-01,"1,181.97"
2015-01-02,"1,189.18"
2015-01-05,"1,204.45"
2015-01-06,"1,219.20"
2015-01-07,"1,210.80"
2015-01-08,"1,208.98"
2015-01-09,"1,223.40"
2015-01-12,"1,233.64"
2015-01-13,"1,230.88"
2015-01-14,"1,229.95"
2015-01-15,"1,261.64"
2015-01-16,"1,280.30"
2015-01-19,"1,277.08"
2015-01-20,"1,293.94"
2015-01-21,"1,293.44"
2015-01-22,"1,301.73"
2015-01-23,"1,294.55"
2015-01-26,"1,281.24"
2015-01-27,"1,292.35"
2015-01-28,"1,285.10"
2015-01-29,"1,257.25"
2015-01-30,"1,283.55"
2015-02-02,"1,275.44"
2015-02-03,"1,260.20"
2015-02-04,"1,270.05"
2015-02-05,"1,264.70"
2015-02-06,"1,233.72"
2015-02-09,"1,239.68"
2015-02-10,"1,234.00"
2015-02-11,"1,219.16"
2015-02-12,"1,222.50"
2015-02-13,"1,229.70"
2015-02-16,"1,231.47"
2015-02-17,"1,209.40"
2015-02-18,"1,212.99"
2015-02-19,"1,207.45"
2015-02-20,"1,202.39"
2015-02-23,"1,201.92"
2015-02-24,"1,199.89"
2015-02-25,"1,204.80"
2015-02-26,"1,209.05"
2015-02-27,"1,213.15"
2015-03-02,"1,207.10"
2015-03-03,"1,203.80"
2015-03-04,"1,199.85"
2015-03-05,"1,198.60"
2015-03-06,"1,167.21"
2015-03-09,"1,167.30"
2015-03-10,"1,161.93"
2015-03-11,"1,154.80"
2015-03-12,"1,153.70"
2015-03-13,"1,159.48"
2015-03-16,"1,154.59"
2015-03-17,"1,149.30"
2015-03-18,"1,167.25"
2015-03-19,"1,171.30"
2015-03-20,"1,182.68"
2015-03-23,"1,189.30"
2015-03-24,"1,193.13"
2015-03-25,"1,195.45"
2015-03-26,"1,204.38"
2015-03-27,"1,199.30"
2015-03-30,"1,186.20"
2015-03-31,"1,183.50"
2015-04-01,"1,204.10"
2015-04-02,"1,202.59"
2015-04-03,"1,210.90"
2015-04-06,"1,214.70"
2015-04-07,"1,208.60"
2015-04-08,"1,202.80"
2015-04-09,"1,195.01"
2015-04-10,"1,208.05"
2015-04-13,"1,198.85"
2015-04-14,"1,193.58"
2015-04-15,"1,202.05"
2015-04-16,"1,197.65"
2015-04-17,"1,204.65"
2015-04-20,"1,196.50"
2015-04-21,"1,202.68"
2015-04-22,"1,187.30"
2015-04-23,"1,194.00"
2015-04-24,"1,179.38"
2015-04-27,"1,202.00"
2015-04-28,"1,212.10"
2015-04-29,"1,204.80"
2015-04-30,"1,184.37"
2015-05-01,"1,178.50"
2015-05-04,"1,188.25"
2015-05-05,"1,193.33"
2015-05-06,"1,191.80"
2015-05-07,"1,184.80"
2015-05-08,"1,188.15"
2015-05-11,"1,184.20"
2015-05-12,"1,193.50"
2015-05-13,"1,215.73"
2015-05-14,"1,221.52"
2015-05-15,"1,223.85"
2015-05-18,"1,225.74"
2015-05-19,"1,207.51"
2015-05-20,"1,209.28"
2015-05-21,"1,206.45"
2015-05-22,"1,206.38"
2015-05-25,"1,207.17"
2015-05-26,"1,187.30"
2015-05-27,"1,188.15"
2015-05-28,"1,188.45"
2015-05-29,"1,190.50"
2015-06-01,"1,189.15"
2015-06-02,"1,193.38"
2015-06-03,"1,185.50"
2015-06-04,"1,176.26"
2015-06-05,"1,172.00"
2015-06-08,"1,173.95"
2015-06-09,"1,176.70"
2015-06-10,"1,186.48"
2015-06-11,"1,182.30"
2015-06-12,"1,180.80"
2015-06-15,"1,186.40"
2015-06-16,"1,181.86"
2015-06-17,"1,185.45"
2015-06-18,"1,201.42"
2015-06-19,"1,200.51"
2015-06-22,"1,185.45"
2015-06-23,"1,178.44"
2015-06-24,"1,175.20"
2015-06-25,"1,173.33"
2015-06-26,"1,175.07"
2015-06-29,"1,180.36"
2015-06-30,"1,172.60"
2015-07-01,"1,168.80"
2015-07-02,"1,166.15"
2015-07-03,"1,167.94"
2015-07-06,"1,170.15"
2015-07-07,"1,155.55"
2015-07-08,"1,158.28"
2015-07-09,"1,159.65"
2015-07-10,"1,163.96"
2015-07-13,"1,158.00"
2015-07-14,"1,155.53"
2015-07-15,"1,149.65"
2015-07-16,"1,145.15"
2015-07-17,"1,134.10"
2015-07-20,"1,096.95"
2015-07-21,"1,101.41"
2015-07-22,"1,093.45"
2015-07-23,"1,090.80"
2015-07-24,"1,099.10"
2015-07-27,"1,094.42"
2015-07-28,"1,095.35"
2015-07-29,"1,096.69"
2015-07-30,"1,088.99"
2015-07-31,"1,095.65"
2015-08-03,"1,086.50"
2015-08-04,"1,087.45"
2015-08-05,"1,085.05"
2015-08-06,"1,089.41"
2015-08-07,"1,094.20"
2015-08-10,"1,104.51"
2015-08-11,"1,109.01"
2015-08-12,"1,125.30"
2015-08-13,"1,115.05"
2015-08-14,"1,114.11"
2015-08-17,"1,117.66"
2015-08-18,"1,118.01"
2015-08-19,"1,134.46"
2015-08-20,"1,153.16"
2015-08-21,"1,161.05"
2015-08-24,"1,155.05"
2015-08-25,"1,140.65"
2015-08-26,"1,125.55"
2015-08-27,"1,125.71"
2015-08-28,"1,133.96"
2015-08-31,"1,134.50"
2015-09-01,"1,140.11"
2015-09-02,"1,134.05"
2015-09-03,"1,125.25"
2015-09-04,"1,123.00"
2015-09-07,"1,119.47"
2015-09-08,"1,121.80"
2015-09-09,"1,106.10"
2015-09-10,"1,111.55"
2015-09-11,"1,107.90"
2015-09-14,"1,108.80"
2015-09-15,"1,105.40"
2015-09-16,"1,119.55"
2015-09-17,"1,131.40"
2015-09-18,"1,139.40"
2015-09-21,"1,133.30"
2015-09-22,"1,124.80"
2015-09-23,"1,130.40"
2015-09-24,"1,154.01"
2015-09-25,"1,146.24"
2015-09-28,"1,132.05"
2015-09-29,"1,127.46"
2015-09-30,"1,115.00"
2015-10-01,"1,113.55"
2015-10-02,"1,138.14"
2015-10-05,"1,135.75"
2015-10-06,"1,147.11"
2015-10-07,"1,145.40"
2015-10-08,"1,138.96"
2015-10-09,"1,157.53"
2015-10-12,"1,164.00"
2015-10-13,"1,168.80"
2015-10-14,"1,185.19"
2015-10-15,"1,183.11"
2015-10-16,"1,177.20"
2015-10-19,"1,170.45"
2015-10-20,"1,176.11"
2015-10-21,"1,167.10"
2015-10-22,"1,166.05"
2015-10-23,"1,164.26"
2015-10-26,"1,163.20"
2015-10-27,"1,166.95"
2015-10-28,"1,156.10"
2015-10-29,"1,145.91"
2015-10-30,"1,142.38"
2015-11-02,"1,133.75"
2015-11-03,"1,117.60"
2015-11-04,"1,107.44"
2015-11-05,"1,103.95"
2015-11-06,"1,088.64"
2015-11-09,"1,092.10"
2015-11-10,"1,089.91"
2015-11-11,"1,086.14"
2015-11-12,"1,085.05"
2015-11-13,"1,083.64"
2015-11-16,"1,082.85"
2015-11-17,"1,070.37"
2015-11-18,"1,071.14"
2015-11-19,"1,082.40"
2015-11-20,"1,078.10"
2015-11-23,"1,069.34"
2015-11-24,"1,075.49"
2015-11-25,"1,071.39"
2015-11-26,"1,072.25"
2015-11-27,"1,058.81"
2015-11-30,"1,064.42"
2015-12-01,"1,069.49"
2015-12-02,"1,053.69"
2015-12-03,"1,062.57"
2015-12-04,"1,086.99"
2015-12-07,"1,070.39"
2015-12-08,"1,074.69"
2015-12-09,"1,073.21"
2015-12-10,"1,071.54"
2015-12-11,"1,074.89"
2015-12-14,"1,062.90"
2015-12-15,"1,060.74"
2015-12-16,"1,072.94"
2015-12-17,"1,051.74"
2015-12-18,"1,066.19"
2015-12-21,"1,078.44"
2015-12-22,"1,072.36"
2015-12-23,"1,070.35"
2015-12-24,"1,075.88"
2015-12-25,"1,075.88"
2015-12-28,"1,069.05"
2015-12-29,"1,068.99"
2015-12-30,"1,061.45"
2015-12-31,"1,061.30"
2016-01-01,"1,060.74"
2016-01-04,"1,074.70"
2016-01-05,"1,077.66"
2016-01-06,"1,094.45"
2016-01-07,"1,109.25"
2016-01-08,"1,104.24"
2016-01-11,"1,094.26"
2016-01-12,"1,087.05"
2016-01-13,"1,093.49"
2016-01-14,"1,078.00"
2016-01-15,"1,089.10"
2016-01-18,"1,088.90"
2016-01-19,"1,087.12"
2016-01-20,"1,101.02"
2016-01-21,"1,101.60"
2016-01-22,"1,098.30"
2016-01-25,"1,108.05"
2016-01-26,"1,120.57"
2016-01-27,"1,125.59"
2016-01-28,"1,115.14"
2016-01-29,"1,118.04"
2016-02-01,"1,128.85"
2016-02-02,"1,129.12"
2016-02-03,"1,142.93"
2016-02-04,"1,155.74"
2016-02-05,"1,173.69"
2016-02-08,"1,191.14"
2016-02-09,"1,188.85"
2016-02-10,"1,197.49"
2016-02-11,"1,246.89"
2016-02-12,"1,238.05"
2016-02-15,"1,209.95"
2016-02-16,"1,200.35"
2016-02-17,"1,209.14"
2016-02-18,"1,232.35"
2016-02-19,"1,228.19"
2016-02-22,"1,208.74"
2016-02-23,"1,227.46"
2016-02-24,"1,229.35"
2016-02-25,"1,234.64"
2016-02-26,"1,222.60"
2016-02-29,"1,238.14"
2016-03-01,"1,232.26"
2016-03-02,"1,240.30"
2016-03-03,"1,263.69"
2016-03-04,"1,259.44"
2016-03-07,"1,267.39"
2016-03-08,"1,261.10"
2016-03-09,"1,252.94"
2016-03-10,"1,271.44"
2016-03-11,"1,248.44"
2016-03-14,"1,235.28"
2016-03-15,"1,232.38"
2016-03-16,"1,263.08"
2016-03-17,"1,257.90"
2016-03-18,"1,255.30"
2016-03-21,"1,243.74"
2016-03-22,"1,248.38"
2016-03-23,"1,220.17"
2016-03-24,"1,216.99"
2016-03-25,"1,216.47"
2016-03-28,"1,221.05"
2016-03-29,"1,242.55"
2016-03-30,"1,224.85"
2016-03-31,"1,232.70"
2016-04-01,"1,222.49"
2016-04-04,"1,215.40"
2016-04-05,"1,231.14"
2016-04-06,"1,222.35"
2016-04-07,"1,240.69"
2016-04-08,"1,240.39"
2016-04-11,"1,257.95"
2016-04-12,"1,255.94"
2016-04-13,"1,243.14"
2016-04-14,"1,227.39"
2016-04-15,"1,234.05"
2016-04-18,"1,231.55"
2016-04-19,"1,250.50"
2016-04-20,"1,244.05"
2016-04-21,"1,248.85"
2016-04-22,"1,232.30"
2016-04-25,"1,237.90"
2016-04-26,"1,243.44"
2016-04-27,"1,246.10"
2016-04-28,"1,266.48"
2016-04-29,"1,293.74"
2016-05-02,"1,291.60"
2016-05-03,"1,286.00"
2016-05-04,"1,279.49"
2016-05-05,"1,278.05"
2016-05-06,"1,288.70"
2016-05-09,"1,263.85"
2016-05-10,"1,266.40"
2016-05-11,"1,277.69"
2016-05-12,"1,263.49"
2016-05-13,"1,273.60"
2016-05-16,"1,273.86"
2016-05-17,"1,280.00"
2016-05-18,"1,258.30"
2016-05-19,"1,255.10"
2016-05-20,"1,252.30"
2016-05-23,"1,249.24"
2016-05-24,"1,227.00"
2016-05-25,"1,224.18"
2016-05-26,"1,220.15"
2016-05-27,"1,212.40"
2016-05-30,"1,205.58"
2016-05-31,"1,215.24"
2016-06-01,"1,213.35"
2016-06-02,"1,210.95"
2016-06-03,"1,244.49"
2016-06-06,"1,245.24"
2016-06-07,"1,243.85"
2016-06-08,"1,262.14"
2016-06-09,"1,269.15"
2016-06-10,"1,274.20"
2016-06-13,"1,284.05"
2016-06-14,"1,285.85"
2016-06-15,"1,291.49"
2016-06-16,"1,279.14"
2016-06-17,"1,298.60"
2016-06-20,"1,290.15"
2016-06-21,"1,268.44"
2016-06-22,"1,266.31"
2016-06-23,"1,255.65"
2016-06-24,"1,315.98"
2016-06-27,"1,324.80"
2016-06-28,"1,312.51"
2016-06-29,"1,318.89"
2016-06-30,"1,322.18"
2016-07-01,"1,342.30"
2016-07-04,"1,350.78"
2016-07-05,"1,356.14"
2016-07-06,"1,363.89"
2016-07-07,"1,360.60"
2016-07-08,"1,366.80"
2016-07-11,"1,355.25"
2016-07-12,"1,331.65"
2016-07-13,"1,342.85"
2016-07-14,"1,335.10"
2016-07-15,"1,337.85"
2016-07-18,"1,328.79"
2016-07-19,"1,332.13"
2016-07-20,"1,315.95"
2016-07-21,"1,331.09"
2016-07-22,"1,322.38"
2016-07-25,"1,315.56"
2016-07-26,"1,320.32"
2016-07-27,"1,339.86"
2016-07-28,"1,335.79"
2016-07-29,"1,350.91"
2016-08-01,"1,353.21"
2016-08-02,"1,363.68"
2016-08-03,"1,357.90"
