Name,1980,1981,1984,1985,1986,1987,1990,1991,1992,1993,1996,1997,1998,1999,2001,2002,2003,2004,2007,2008,2009,2010,2012,2013,2014,2015,2018,2019,2020,NASDAQ_100,NIKKEI_225
Bonds_10year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAU_USD,586.0,401.0,308.3,329.7,390.19,485.85,393.0,354.3,333.15,390.75,368.05,289.05,288.25,288.25,278.95,347.0,415.05,438.45,833.6,880.2,1096.2,1421.45,1674.95,1205.55,1183.95,1061.3,1282.82,1517.4,1896.49,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11329.669922
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11630.129883
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11946.919922
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12506.969727
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13867.860352000003
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15130.5
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16480.089844
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15964.459961000002
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16925.710938
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503.740234
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15440.910156
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16134.25
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16375.259766
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16321.780272999997
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17519.5
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17453.509766
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17274.980469
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17958.880859
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16870.980469
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16845.960938
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16870.400391
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13497.160156
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12656.419922
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13766.860352000003
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13463.200195
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13094.589844
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12834.179688
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11368.259766
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8397.219727
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8351.910156
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8977.370117
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9677.75
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9939.929688
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9978.639648
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9572.200195
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10205.019531
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10172.05957
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11244.400391
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9711.830078
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9191.599609
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8927.019531
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9404.230469
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9154.719727
